"date","city","max_gust","average_daily_temp","average_daily_rain","weekday","period_of_year"
2020-03-02,Dublin,"43 km/h",3.75,0.05,"1","3"
2020-03-03,Dublin,"52 km/h",5.0,0.28750000000000003,"1","3"
2020-03-04,Dublin,"9 km/h",4.125,0.0125,"1","3"
2020-03-05,Dublin,"4 km/h",4.625,0.07500000000000001,"1","3"
2020-03-06,Dublin,"33 km/h",4.375,0.2,"1","3"
2020-03-07,Dublin,"59 km/h",7.5,0.125,"0","3"
2020-03-08,Dublin,"54 km/h",7.375,0.35,"0","3"
2020-03-09,Dublin,"63 km/h",5.5,1.35,"1","3"
2020-03-10,Dublin,"55 km/h",9.75,0.25,"1","3"
2020-03-11,Dublin,"54 km/h",6.625,0.35,"1","3"
2020-03-12,Dublin,"68 km/h",5.125,0.12499999999999999,"1","3"
2020-03-13,Dublin,"59 km/h",6.375,0.41250000000000003,"1","3"
2020-03-14,Dublin,"48 km/h",7.0,0.9375,"0","3"
2020-03-15,Dublin,"47 km/h",6.875,0.2875,"0","3"
2020-03-16,Dublin,"47 km/h",6.25,0.0,"1","3"
2020-03-17,Dublin,"55 km/h",8.5,0.5,"1","3"
2020-03-18,Dublin,"22 km/h",6.375,0.41250000000000003,"1","3"
2020-03-19,Dublin,"41 km/h",4.875,0.0,"1","3"
2020-03-20,Dublin,"46 km/h",5.375,0.0,"1","3"
2020-03-21,Dublin,"50 km/h",6.0,0.0,"0","0"
2020-03-22,Dublin,"45 km/h",5.125,0.0,"0","0"
2020-03-23,Dublin,"41 km/h",7.0,0.0,"1","0"
2020-03-24,Dublin,"48 km/h",8.375,0.0,"1","0"
2020-03-25,Dublin,"34 km/h",9.0,0.0125,"1","0"
2020-03-26,Dublin,"9 km/h",8.125,0.0,"1","0"
2020-03-27,Dublin,"25 km/h",7.625,0.0,"1","0"
2020-03-28,Dublin,"54 km/h",7.0,0.0,"0","0"
2020-03-29,Dublin,"48 km/h",3.125,0.037500000000000006,"0","0"
2020-03-30,Dublin,"28 km/h",5.0,0.025,"1","0"
2020-03-31,Dublin,"24 km/h",6.125,0.0125,"1","0"
2020-04-01,Dublin,"26 km/h",6.875,0.0125,"1","0"
2020-04-02,Dublin,"39 km/h",7.875,0.1375,"1","0"
2020-04-03,Dublin,"9 km/h",5.875,0.16250000000000003,"1","0"
2020-04-04,Dublin,"50 km/h",7.625,0.025,"0","0"
2020-04-05,Dublin,"67 km/h",9.75,1.0,"0","0"
2020-04-06,Dublin,"42 km/h",8.625,0.5625,"1","0"
2020-04-07,Dublin,"30 km/h",8.25,0.0,"1","0"
2020-04-08,Dublin,"9 km/h",9.625,0.0,"1","0"
2020-04-09,Dublin,"21 km/h",10.875,0.0,"1","0"
2020-04-10,Dublin,"28 km/h",12.625,0.05,"1","0"
2020-04-11,Dublin,"25 km/h",12.25,0.07500000000000001,"0","0"
2020-04-12,Dublin,"9 km/h",9.25,0.05,"0","0"
2020-04-13,Dublin,"49 km/h",6.875,0.1875,"1","0"
2020-04-14,Dublin,"9 km/h",7.625,0.0,"1","0"
2020-04-15,Dublin,"9 km/h",8.5,0.0,"1","0"
2020-04-16,Dublin,"24 km/h",8.625,0.0,"1","0"
2020-04-17,Dublin,"31 km/h",9.625,0.15,"1","0"
2020-04-18,Dublin,"9 km/h",8.625,0.775,"0","0"
2020-04-19,Dublin,"18 km/h",9.125,0.037500000000000006,"0","0"
2020-04-20,Dublin,"46 km/h",8.625,0.0,"1","0"
2020-04-21,Dublin,"42 km/h",9.125,0.0,"1","0"
2020-04-22,Dublin,"7 km/h",7.625,0.0,"1","0"
2020-04-23,Dublin,"7 km/h",9.625,0.0,"1","0"
2020-04-24,Dublin,"9 km/h",10.75,0.0,"1","0"
2020-04-25,Dublin,"8 km/h",11.0,0.0,"0","0"
2020-04-26,Dublin,"8 km/h",9.0,0.2625,"0","0"
2020-04-27,Dublin,"9 km/h",8.25,0.075,"1","0"
2020-04-28,Dublin,"8 km/h",8.25,0.0,"1","0"
2020-04-29,Dublin,"35 km/h",8.125,0.8,"1","0"
2020-04-30,Dublin,"34 km/h",6.75,1.4999999999999998,"1","0"
2020-05-01,Dublin,"36 km/h",8.0,0.0625,"1","0"
2020-05-02,Dublin,"9 km/h",8.625,0.0125,"0","0"
2020-05-03,Dublin,"8 km/h",9.625,0.0,"0","0"
2020-05-04,Dublin,"45 km/h",8.5,0.0,"1","0"
2020-05-05,Dublin,"48 km/h",9.5,0.0125,"1","0"
2020-05-06,Dublin,"38 km/h",9.625,0.0,"1","0"
2020-05-07,Dublin,"33 km/h",11.75,0.11249999999999999,"1","0"
2020-05-08,Dublin,"9 km/h",11.0,0.05,"1","0"
2020-05-09,Dublin,"9 km/h",12.75,0.05,"0","0"
2020-05-10,Dublin,"53 km/h",9.0,0.1875,"0","0"
2020-05-11,Dublin,"9 km/h",6.125,0.037500000000000006,"1","0"
2020-05-12,Dublin,"9 km/h",6.125,0.025,"1","0"
2020-05-13,Dublin,"27 km/h",6.875,0.037500000000000006,"1","0"
2020-05-14,Dublin,"5 km/h",6.125,0.0,"1","0"
2020-05-15,Dublin,"6 km/h",7.875,0.0,"1","0"
2020-05-16,Dublin,"8 km/h",10.25,0.0,"0","0"
2020-05-17,Dublin,"32 km/h",11.75,0.0,"0","0"
2020-05-18,Dublin,"9 km/h",12.375,0.33749999999999997,"1","0"
2020-05-19,Dublin,"9 km/h",13.0,0.0375,"1","0"
2020-05-20,Dublin,"37 km/h",13.25,0.0,"1","0"
2020-05-21,Dublin,"7 km/h",12.0,0.33749999999999997,"1","0"
2020-05-22,Dublin,"55 km/h",12.375,0.8624999999999998,"1","0"
2020-05-23,Dublin,"56 km/h",11.125,0.05,"0","0"
2020-05-24,Dublin,"45 km/h",13.25,0.08750000000000001,"0","0"
2020-05-25,Dublin,"9 km/h",12.375,0.0125,"1","0"
2020-05-26,Dublin,"9 km/h",13.375,0.0,"1","0"
2020-05-27,Dublin,"15 km/h",13.125,0.0,"1","0"
2020-05-28,Dublin,"32 km/h",15.0,0.0,"1","0"
2020-05-29,Dublin,"31 km/h",14.375,0.0,"1","0"
2020-05-30,Dublin,"24 km/h",14.625,0.0,"0","0"
2020-05-31,Dublin,"30 km/h",14.625,0.0,"0","0"
2020-06-01,Dublin,"8 km/h",15.0,0.0,"1","0"
2020-06-02,Dublin,"9 km/h",16.0,0.0625,"1","0"
2020-06-03,Dublin,"43 km/h",11.875,0.23750000000000004,"1","0"
2020-06-04,Dublin,"36 km/h",8.75,0.22499999999999998,"1","0"
2020-06-05,Dublin,"49 km/h",9.625,0.4750000000000001,"1","0"
2020-06-06,Dublin,"54 km/h",10.125,0.0625,"0","0"
2020-06-07,Dublin,"42 km/h",10.375,0.0125,"0","0"
2020-06-08,Dublin,"9 km/h",10.125,0.0,"1","0"
2020-06-09,Dublin,"8 km/h",10.0,0.0125,"1","0"
2020-06-10,Dublin,"33 km/h",11.0,0.2875,"1","0"
2020-06-11,Dublin,"53 km/h",9.875,1.025,"1","0"
2020-06-12,Dublin,"59 km/h",10.875,0.5875,"1","0"
2020-06-13,Dublin,"37 km/h",13.125,1.4625,"0","0"
2020-06-14,Dublin,"20 km/h",13.0,0.037500000000000006,"0","0"
2020-06-15,Dublin,"9 km/h",14.5,0.025,"1","0"
2020-06-16,Dublin,"9 km/h",14.375,0.175,"1","0"
2020-06-17,Dublin,"21 km/h",13.75,0.05,"1","0"
2020-06-18,Dublin,"3 km/h",13.875,0.35000000000000003,"1","0"
2020-06-19,Dublin,"9 km/h",13.125,2.4000000000000004,"1","0"
2020-06-20,Dublin,"63 km/h",13.125,0.15,"0","0"
2020-06-21,Dublin,"34 km/h",13.625,0.45,"0","0"
2020-06-22,Dublin,"45 km/h",13.875,0.22499999999999998,"1","1"
2020-06-23,Dublin,"45 km/h",14.75,0.0125,"1","1"
2020-06-24,Dublin,"9 km/h",15.125,0.0,"1","1"
2020-06-25,Dublin,"24 km/h",16.125,0.475,"1","1"
2020-06-26,Dublin,"37 km/h",16.625,0.85,"1","1"
2020-06-27,Dublin,"44 km/h",13.5,1.175,"0","1"
2020-06-28,Dublin,"55 km/h",12.5,0.42500000000000004,"0","1"
2020-06-29,Dublin,"54 km/h",11.375,0.8625,"1","1"
2020-06-30,Dublin,"8 km/h",11.5,0.1375,"1","1"
2020-07-01,Dublin,"8 km/h",11.625,1.2999999999999998,"1","1"
2020-07-02,Dublin,"9 km/h",13.625,0.09999999999999999,"1","1"
2020-07-03,Dublin,"9 km/h",14.25,0.4625,"1","1"
2020-07-04,Dublin,"9 km/h",15.125,0.0625,"0","1"
2020-07-05,Dublin,"56 km/h",13.875,0.2125,"0","1"
2020-07-06,Dublin,"9 km/h",13.375,0.11249999999999999,"1","1"
2020-07-07,Dublin,"9 km/h",10.625,2.675,"1","1"
2020-07-08,Dublin,"22 km/h",12.0,1.95,"1","1"
2020-07-09,Dublin,"28 km/h",13.125,0.5625,"1","1"
2020-07-10,Dublin,"33 km/h",12.375,0.125,"1","1"
2020-07-11,Dublin,"8 km/h",12.75,0.0125,"0","1"
2020-07-12,Dublin,"22 km/h",14.125,0.0125,"0","1"
2020-07-13,Dublin,"26 km/h",15.375,0.42500000000000004,"1","1"
2020-07-14,Dublin,"26 km/h",11.25,0.6,"1","1"
2020-07-15,Dublin,"31 km/h",13.375,0.18750000000000006,"1","1"
2020-07-16,Dublin,"30 km/h",15.875,0.025,"1","1"
2020-07-17,Dublin,"29 km/h",14.625,0.037500000000000006,"1","1"
2020-07-18,Dublin,"2 km/h",15.0,0.7124999999999999,"0","1"
2020-07-19,Dublin,"23 km/h",12.875,0.11249999999999999,"0","1"
2020-07-20,Dublin,"9 km/h",12.75,0.025,"1","1"
2020-07-21,Dublin,"9 km/h",13.875,0.0125,"1","1"
2020-07-22,Dublin,"27 km/h",15.5,0.8374999999999999,"1","1"
2020-07-23,Dublin,"27 km/h",15.875,0.375,"1","1"
2020-07-24,Dublin,"9 km/h",14.875,0.6875,"1","1"
2020-07-25,Dublin,"37 km/h",15.875,1.2750000000000001,"0","1"
2020-07-26,Dublin,"34 km/h",14.625,0.0625,"0","1"
2020-07-27,Dublin,"50 km/h",13.875,1.2875,"1","1"
2020-07-28,Dublin,"36 km/h",13.0,0.09999999999999999,"1","1"
2020-07-29,Dublin,"5 km/h",12.125,0.3375,"1","1"
2020-07-30,Dublin,"45 km/h",16.375,1.575,"1","1"
2020-07-31,Dublin,"44 km/h",17.25,0.925,"1","1"
2020-08-01,Dublin,"23 km/h",14.75,0.35,"0","1"
2020-08-02,Dublin,"8 km/h",13.875,0.42500000000000004,"0","1"
2020-08-03,Dublin,"6 km/h",13.0,0.037500000000000006,"1","1"
2020-08-04,Dublin,"49 km/h",16.375,0.3,"1","1"
2020-08-05,Dublin,"46 km/h",17.125,0.6125,"1","1"
2020-08-06,Dublin,"5 km/h",15.375,0.0125,"1","1"
2020-08-07,Dublin,"31 km/h",16.625,0.3375,"1","1"
2020-08-08,Dublin,"9 km/h",14.25,0.0,"0","1"
2020-08-09,Dublin,"19 km/h",15.0,0.0,"0","1"
2020-08-10,Dublin,"19 km/h",15.625,0.2,"1","1"
2020-08-11,Dublin,"8 km/h",16.25,0.0,"1","1"
2020-08-12,Dublin,"7 km/h",17.375,0.0125,"1","1"
2020-08-13,Dublin,"22 km/h",17.25,0.3375,"1","1"
2020-08-14,Dublin,"9 km/h",16.375,0.037500000000000006,"1","1"
2020-08-15,Dublin,"8 km/h",16.75,0.07500000000000001,"0","1"
2020-08-16,Dublin,"24 km/h",15.25,1.95,"0","1"
2020-08-17,Dublin,"7 km/h",15.625,2.55,"1","1"
2020-08-18,Dublin,"8 km/h",17.125,1.1,"1","1"
2020-08-19,Dublin,"53 km/h",14.125,2.1999999999999997,"1","1"
2020-08-20,Dublin,"65 km/h",16.125,1.0625,"1","1"
2020-08-21,Dublin,"57 km/h",15.625,2.4125000000000005,"1","1"
2020-08-22,Dublin,"49 km/h",13.875,0.09999999999999999,"0","1"
2020-08-23,Dublin,"35 km/h",15.25,0.037500000000000006,"0","1"
2020-08-24,Dublin,"6 km/h",13.375,0.0,"1","1"
2020-08-25,Dublin,"74 km/h",14.875,4.775,"1","1"
2020-08-26,Dublin,"61 km/h",14.75,0.0,"1","1"
2020-08-27,Dublin,"8 km/h",11.5,0.625,"1","1"
2020-08-28,Dublin,"53 km/h",13.375,1.4499999999999997,"1","1"
2020-08-29,Dublin,"33 km/h",11.75,0.0625,"0","1"
2020-08-30,Dublin,"9 km/h",11.125,0.0375,"0","1"
2020-08-31,Dublin,"30 km/h",12.5,0.0125,"1","1"
2020-09-01,Dublin,"33 km/h",13.875,0.0125,"1","1"
2020-09-02,Dublin,"40 km/h",14.75,5.1,"1","1"
2020-09-03,Dublin,"36 km/h",15.375,0.25,"1","1"
2020-09-04,Dublin,"38 km/h",13.0,0.0875,"1","1"
2020-09-05,Dublin,"40 km/h",12.75,0.025,"0","1"
2020-09-06,Dublin,"4 km/h",14.125,0.2,"0","1"
2020-09-07,Dublin,"30 km/h",14.875,0.2875,"1","1"
2020-09-08,Dublin,"30 km/h",17.625,0.0125,"1","1"
2020-09-09,Dublin,"32 km/h",14.625,0.025,"1","1"
2020-09-10,Dublin,"22 km/h",12.375,0.0,"1","1"
2020-09-11,Dublin,"35 km/h",13.625,0.1375,"1","1"
2020-09-12,Dublin,"49 km/h",13.125,0.0,"0","1"
2020-09-13,Dublin,"50 km/h",16.625,0.0,"0","1"
2020-09-14,Dublin,"7 km/h",15.5,0.0,"1","1"
2020-09-15,Dublin,"8 km/h",17.375,0.1,"1","1"
2020-09-16,Dublin,"6 km/h",16.125,0.0625,"1","1"
2020-09-17,Dublin,"8 km/h",15.5,0.0,"1","1"
2020-09-18,Dublin,"4 km/h",14.625,0.0,"1","1"
2020-09-19,Dublin,"41 km/h",13.375,0.0125,"0","1"
2020-09-20,Dublin,"4 km/h",13.375,0.0,"0","1"
2020-09-21,Dublin,"9 km/h",14.25,0.0,"1","1"
2020-09-22,Dublin,"31 km/h",14.0,0.425,"1","2"
2020-09-23,Dublin,"9 km/h",10.125,1.075,"1","2"
2020-09-24,Dublin,"8 km/h",9.875,2.1750000000000003,"1","2"
2020-09-25,Dublin,"43 km/h",9.125,0.175,"1","2"
2020-09-26,Dublin,"29 km/h",8.75,0.0,"0","2"
2020-09-27,Dublin,"26 km/h",9.375,0.0,"0","2"
2020-09-28,Dublin,"27 km/h",13.375,0.1875,"1","2"
2020-09-29,Dublin,"5 km/h",11.125,0.0,"1","2"
2020-09-30,Dublin,"52 km/h",12.5,1.1875,"1","2"
2020-10-01,Dublin,"8 km/h",9.25,0.275,"1","2"
2020-10-02,Dublin,"45 km/h",10.5,0.7625,"1","2"
2020-10-03,Dublin,"38 km/h",9.375,0.0125,"0","2"
2020-10-04,Dublin,"57 km/h",10.125,4.2375,"0","2"
2020-10-05,Dublin,"36 km/h",11.875,1.8499999999999999,"1","2"
2020-10-06,Dublin,"51 km/h",11.875,0.2,"1","2"
2020-10-07,Dublin,"7 km/h",10.875,0.39999999999999997,"1","2"
2020-10-08,Dublin,"28 km/h",11.25,1.4874999999999998,"1","2"
2020-10-09,Dublin,"41 km/h",9.625,0.1125,"1","2"
2020-10-10,Dublin,"44 km/h",9.875,0.0625,"0","2"
2020-10-11,Dublin,"36 km/h",9.625,0.0,"0","2"
2020-10-12,Dublin,"43 km/h",10.75,0.9125000000000001,"1","2"
2020-10-13,Dublin,"55 km/h",9.875,0.3125,"1","2"
2020-10-14,Dublin,"53 km/h",11.625,0.8625,"1","2"
2020-10-15,Dublin,"29 km/h",10.625,0.05,"1","2"
2020-10-16,Dublin,"30 km/h",9.75,0.30000000000000004,"1","2"
2020-10-17,Dublin,"30 km/h",10.25,0.25,"0","2"
2020-10-18,Dublin,"8 km/h",10.75,0.2125,"0","2"
2020-10-19,Dublin,"46 km/h",11.5,1.0125,"1","2"
2020-10-20,Dublin,"50 km/h",13.25,0.85,"1","2"
2020-10-21,Dublin,"35 km/h",11.375,0.0,"1","2"
2020-10-22,Dublin,"36 km/h",8.0,0.0,"1","2"
2020-10-23,Dublin,"41 km/h",8.625,0.39999999999999997,"1","2"
2020-10-24,Dublin,"61 km/h",10.75,0.4625,"0","2"
2020-10-25,Dublin,"49 km/h",9.625,0.075,"0","2"
2020-10-26,Dublin,"55 km/h",9.75,0.5875,"1","2"
2020-10-27,Dublin,"45 km/h",8.625,0.5125,"1","2"
2020-10-28,Dublin,"48 km/h",8.5,0.05,"1","2"
2020-10-29,Dublin,"55 km/h",11.625,1.025,"1","2"
2020-10-30,Dublin,"49 km/h",10.75,0.1375,"1","2"
2020-10-31,Dublin,"76 km/h",11.625,2.0875000000000004,"0","2"
2020-11-01,Dublin,"62 km/h",9.75,2.225,"0","2"
2020-11-02,Dublin,"51 km/h",10.625,0.30000000000000004,"1","2"
2020-11-03,Dublin,"41 km/h",6.625,0.175,"1","2"
2020-11-04,Dublin,"31 km/h",6.125,0.0,"1","2"
2020-11-05,Dublin,"3 km/h",7.125,0.0,"1","2"
2020-11-06,Dublin,"27 km/h",8.625,0.0,"1","2"
2020-11-07,Dublin,"24 km/h",8.75,0.0125,"0","2"
2020-11-08,Dublin,"43 km/h",12.25,0.9749999999999999,"0","2"
2020-11-09,Dublin,"35 km/h",12.25,0.35,"1","2"
2020-11-10,Dublin,"38 km/h",11.625,0.037500000000000006,"1","2"
2020-11-11,Dublin,"57 km/h",12.0,1.8875000000000002,"1","2"
2020-11-12,Dublin,"58 km/h",8.875,0.23750000000000002,"1","2"
2020-11-13,Dublin,"42 km/h",8.875,0.5875,"1","2"
2020-11-14,Dublin,"52 km/h",9.625,0.42500000000000004,"0","2"
2020-11-15,Dublin,"67 km/h",8.375,0.36250000000000004,"0","2"
2020-11-16,Dublin,"64 km/h",8.75,0.5875,"1","2"
2020-11-17,Dublin,"46 km/h",13.5,0.025,"1","2"
2020-11-18,Dublin,"64 km/h",9.875,0.6625,"1","2"
2020-11-19,Dublin,"62 km/h",6.375,0.15000000000000002,"1","2"
2020-11-20,Dublin,"41 km/h",9.25,0.575,"1","2"
2020-11-21,Dublin,"44 km/h",9.75,0.1875,"0","2"
2020-11-22,Dublin,"30 km/h",6.875,0.0625,"0","2"
2020-11-23,Dublin,"51 km/h",6.5,0.0,"1","2"
2020-11-24,Dublin,"48 km/h",8.25,1.2125,"1","2"
2020-11-25,Dublin,"26 km/h",7.25,0.175,"1","2"
2020-11-26,Dublin,"30 km/h",5.375,0.0,"1","2"
2020-11-27,Dublin,"9 km/h",5.75,0.0,"1","2"
2020-11-28,Dublin,"9 km/h",7.375,0.0625,"0","2"
2020-11-29,Dublin,"8 km/h",9.0,0.0,"0","2"
2020-11-30,Dublin,"46 km/h",7.625,0.0625,"1","2"
2020-12-01,Dublin,"6 km/h",7.0,0.0125,"1","2"
2020-12-02,Dublin,"39 km/h",7.0,0.1,"1","2"
2020-12-03,Dublin,"42 km/h",2.625,0.0875,"1","2"
2020-12-04,Dublin,"61 km/h",2.125,2.05,"1","2"
2020-12-05,Dublin,"64 km/h",6.75,0.5499999999999999,"0","2"
2020-12-06,Dublin,"24 km/h",2.875,0.0,"0","2"
2020-12-07,Dublin,"8 km/h",4.0,0.8625,"1","2"
2020-12-08,Dublin,"44 km/h",4.875,0.07500000000000001,"1","2"
2020-12-09,Dublin,"39 km/h",5.0,0.475,"1","2"
2020-12-10,Dublin,"36 km/h",8.0,0.9,"1","2"
2020-12-11,Dublin,"23 km/h",8.375,0.1625,"1","2"
2020-12-12,Dublin,"42 km/h",6.0,0.225,"0","2"
2020-12-13,Dublin,"68 km/h",9.0,2.1374999999999997,"0","2"
2020-12-14,Dublin,"55 km/h",9.0,0.1375,"1","2"
2020-12-15,Dublin,"56 km/h",6.75,0.05,"1","2"
2020-12-16,Dublin,"70 km/h",9.0,1.9374999999999998,"1","2"
2020-12-17,Dublin,"51 km/h",6.5,0.375,"1","2"
2020-12-18,Dublin,"59 km/h",11.0,1.425,"1","2"
2020-12-19,Dublin,"55 km/h",8.625,0.0125,"0","2"
2020-12-20,Dublin,"46 km/h",7.0,0.0,"0","2"
2020-12-21,Dublin,"45 km/h",7.625,0.675,"1","2"
2020-12-22,Dublin,"4 km/h",3.375,0.17500000000000002,"1","3"
2020-12-23,Dublin,"63 km/h",5.25,0.46249999999999997,"1","3"
2020-12-24,Dublin,"48 km/h",4.25,0.09999999999999999,"1","3"
2020-12-25,Dublin,"42 km/h",3.25,0.0,"1","3"
2020-12-26,Dublin,"59 km/h",7.125,0.3875,"0","3"
2020-12-27,Dublin,"54 km/h",4.0,1.2374999999999998,"0","3"
2020-12-28,Dublin,"57 km/h",4.625,0.6875,"1","3"
2020-12-29,Dublin,"46 km/h",4.125,0.4875,"1","3"
2020-12-30,Dublin,"34 km/h",2.25,0.0,"1","3"
2020-12-31,Dublin,"48 km/h",3.5,0.15000000000000002,"1","3"
2021-01-01,Dublin,"39 km/h",3.625,0.23750000000000002,"1","3"
2021-01-02,Dublin,"31 km/h",1.625,0.125,"0","3"
2021-01-03,Dublin,"50 km/h",2.25,0.6875,"0","3"
2021-01-04,Dublin,"44 km/h",5.25,0.7124999999999999,"1","3"
2021-01-05,Dublin,"45 km/h",4.625,0.21250000000000002,"1","3"
2021-01-06,Dublin,"33 km/h",3.375,0.37499999999999994,"1","3"
2021-01-07,Dublin,"35 km/h",1.875,0.1375,"1","3"
2021-01-08,Dublin,"36 km/h",2.125,0.3125,"1","3"
2021-01-09,Dublin,"24 km/h",0.375,0.0125,"0","3"
2021-01-10,Dublin,"33 km/h",4.5,0.0,"0","3"
2021-01-11,Dublin,"50 km/h",6.875,0.35000000000000003,"1","3"
2021-01-12,Dublin,"22 km/h",8.125,4.4875,"1","3"
2021-01-13,Dublin,"42 km/h",9.75,1.6625000000000003,"1","3"
2021-01-14,Dublin,"39 km/h",8.125,0.3875,"1","3"
2021-01-15,Dublin,"48 km/h",4.625,0.0,"1","3"
2021-01-16,Dublin,"70 km/h",6.75,1.525,"0","3"
2021-01-17,Dublin,"49 km/h",5.25,0.0,"0","3"
2021-01-18,Dublin,"7 km/h",3.75,0.625,"1","3"
2021-01-19,Dublin,"44 km/h",9.5,3.5375,"1","3"
2021-01-20,Dublin,"35 km/h",5.5,2.6750000000000003,"1","3"
2021-01-21,Dublin,"64 km/h",4.0,0.0125,"1","3"
2021-01-22,Dublin,"31 km/h",2.625,0.0,"1","3"
2021-01-23,Dublin,"24 km/h",1.5,0.0125,"0","3"
2021-01-24,Dublin,"40 km/h",0.375,0.46249999999999997,"0","3"
2021-01-25,Dublin,"48 km/h",2.5,0.0,"1","3"
2021-01-26,Dublin,"42 km/h",3.375,1.2,"1","3"
2021-01-27,Dublin,"9 km/h",8.25,0.7,"1","3"
2021-01-28,Dublin,"9 km/h",9.625,0.42500000000000004,"1","3"
2021-01-29,Dublin,"34 km/h",6.875,0.025,"1","3"
2021-01-30,Dublin,"60 km/h",3.25,4.4125,"0","3"
2021-01-31,Dublin,"48 km/h",1.75,1.4124999999999999,"0","3"
2021-02-01,Dublin,"44 km/h",3.75,0.28750000000000003,"1","3"
2021-02-02,Dublin,"50 km/h",8.25,1.1749999999999998,"1","3"
2021-02-03,Dublin,"44 km/h",6.75,0.025,"1","3"
2021-02-04,Dublin,"52 km/h",7.5,1.4875,"1","3"
2021-02-05,Dublin,"3 km/h",5.375,0.0625,"1","3"
2021-02-06,Dublin,"9 km/h",5.875,0.26250000000000007,"0","3"
2021-02-07,Dublin,"46 km/h",3.625,0.12499999999999999,"0","3"
2021-02-08,Dublin,"49 km/h",2.375,0.0875,"1","3"
2021-02-09,Dublin,"51 km/h",2.125,0.11250000000000002,"1","3"
2021-02-10,Dublin,"44 km/h",1.0,0.16250000000000003,"1","3"
2021-02-11,Dublin,"55 km/h",1.125,0.22499999999999998,"1","3"
2021-02-12,Dublin,"60 km/h",1.875,0.7,"1","3"
2021-02-13,Dublin,"64 km/h",0.875,1.1874999999999998,"0","3"
2021-02-14,Dublin,"71 km/h",8.875,1.7374999999999998,"0","3"
2021-02-15,Dublin,"51 km/h",8.25,0.475,"1","3"
2021-02-16,Dublin,"53 km/h",8.375,0.23750000000000002,"1","3"
2021-02-17,Dublin,"49 km/h",6.375,0.55,"1","3"
2021-02-18,Dublin,"75 km/h",6.5,1.0499999999999998,"1","3"
2021-02-19,Dublin,"67 km/h",8.625,1.9625,"1","3"
2021-02-20,Dublin,"74 km/h",9.0,2.0250000000000004,"0","3"
2021-02-21,Dublin,"47 km/h",7.5,0.0,"0","3"
2021-02-22,Dublin,"9 km/h",6.625,0.0,"1","3"
2021-02-23,Dublin,"64 km/h",9.0,0.9375,"1","3"
2021-02-24,Dublin,"50 km/h",9.375,0.28750000000000003,"1","3"
2021-02-25,Dublin,"31 km/h",6.25,0.0125,"1","3"
2021-02-26,Dublin,"32 km/h",6.5,0.0,"1","3"
2021-02-27,Dublin,"8 km/h",7.625,0.0,"0","3"
2021-02-28,Dublin,"9 km/h",6.375,0.0,"0","3"
2021-03-01,Dublin,"9 km/h",6.75,0.0,"1","3"
2021-03-02,Dublin,"9 km/h",7.125,0.0,"1","3"
2021-03-03,Dublin,"9 km/h",6.25,0.0,"1","3"
2021-03-04,Dublin,"22 km/h",3.75,0.0125,"1","3"
2021-03-05,Dublin,"28 km/h",4.375,0.05,"1","3"
2021-03-06,Dublin,"20 km/h",4.0,0.0,"0","3"
2021-03-07,Dublin,"8 km/h",4.125,0.0,"0","3"
2021-03-08,Dublin,"9 km/h",6.125,0.0,"1","3"
2021-03-09,Dublin,"55 km/h",6.75,0.38749999999999996,"1","3"
2021-03-10,Dublin,"60 km/h",6.0,0.8625,"1","3"
2021-03-11,Dublin,"65 km/h",6.625,0.675,"1","3"
2021-03-12,Dublin,"54 km/h",5.75,0.7000000000000001,"1","3"
2021-03-13,Dublin,"59 km/h",3.875,0.22499999999999998,"0","3"
2021-03-14,Dublin,"53 km/h",5.0,0.125,"0","3"
2021-03-15,Dublin,"38 km/h",8.875,0.11249999999999999,"1","3"
2021-03-16,Dublin,"26 km/h",9.625,0.075,"1","3"
2021-03-17,Dublin,"34 km/h",8.125,0.0,"1","3"
2021-03-18,Dublin,"42 km/h",8.75,0.0,"1","3"
2021-03-19,Dublin,"9 km/h",8.625,0.0,"1","3"
2021-03-20,Dublin,"8 km/h",8.625,0.0125,"0","3"
2021-03-21,Dublin,"8 km/h",8.125,0.0,"0","0"
2021-03-22,Dublin,"9 km/h",7.875,0.0,"1","0"
2021-03-23,Dublin,"36 km/h",7.875,0.075,"1","0"
2021-03-24,Dublin,"26 km/h",6.875,0.1625,"1","0"
2021-03-25,Dublin,"51 km/h",9.0,0.22500000000000003,"1","0"
2021-03-26,Dublin,"50 km/h",5.0,0.475,"1","0"
2021-03-27,Dublin,"62 km/h",6.5,0.75,"0","0"
2021-03-28,Dublin,"49 km/h",7.0,0.9249999999999999,"0","0"
2021-03-29,Dublin,"55 km/h",12.75,0.0,"1","0"
2021-03-30,Dublin,"37 km/h",11.125,0.0,"1","0"
2021-03-31,Dublin,"8 km/h",8.625,0.0625,"1","0"
2021-04-01,Dublin,"24 km/h",8.125,0.0,"1","0"
2021-04-02,Dublin,"8 km/h",6.25,0.0,"1","0"
2021-04-03,Dublin,"9 km/h",6.5,0.0,"0","0"
2021-04-04,Dublin,"46 km/h",8.625,0.0,"0","0"
2021-04-05,Dublin,"51 km/h",3.875,0.11249999999999999,"1","0"
2021-04-06,Dublin,"42 km/h",1.875,0.1875,"1","0"
2021-04-07,Dublin,"32 km/h",3.125,0.0125,"1","0"
2021-04-08,Dublin,"37 km/h",5.75,0.3125,"1","0"
2021-04-09,Dublin,"9 km/h",4.75,0.375,"1","0"
